start_date,end_date,start_idx,end_idx,composite,pearson,dtw_distance,dtw_sim,pct_corr,rank
1995-07-14,2003-01-10,288,679,0.22794471565869423,0.4796579301980783,53001,0.03075056748181918,0.006679742254611432,73
1995-08-11,2003-02-07,292,683,0.21063741508433662,0.44590743851650533,53387,0.028511622148312026,-0.005867387647806999,74
1995-09-08,2003-03-07,296,687,0.19341279541721285,0.40983710126546335,54192,0.025674570993583817,-0.02236744578983647,75
1995-10-06,2003-04-04,300,691,0.17783687711567062,0.3768902074833932,54714,0.023532239280410483,-0.04820334722048684,76
1995-11-03,2003-05-02,304,695,0.17214934993623995,0.3491053900154707,55373,0.021234494416079372,0.03809925691825166,77
1995-12-29,2003-06-27,312,703,0.15676346739470856,0.3016816372690431,56505,0.017284392301008717,0.07478596659143055,78
1995-12-01,2003-05-30,308,699,0.15361398363606305,0.32330525585816156,56081,0.018994177743489372,0.007393281448345263,79
1996-01-26,2003-07-25,316,707,0.1291214745600723,0.275266150579572,57491,0.01500487656932835,-0.012254825051559526,80
1996-02-23,2003-08-22,320,711,0.11682987484355,0.2492599993802648,58213,0.01332250034980236,-0.015586500550972594,81
1996-03-22,2003-09-19,324,715,0.11136857037386275,0.23157100087271892,58708,0.01195568131248501,0.014885657608847401,82
1996-06-14,2003-12-12,336,727,0.10098966926540888,0.1840730464340055,60027,0.008507703843801971,0.07589551012387859,83
1996-04-19,2003-10-17,328,719,0.09963798729605262,0.21307616346015237,59138,0.010724896397097306,-0.02218709599415444,84
1996-05-17,2003-11-14,332,723,0.09345423239060147,0.1974723608411475,59590,0.009536412360566557,0.006269628429433957,85
1996-07-12,2004-01-09,340,731,0.08557419534249598,0.16526496555004241,60525,0.007471132540121024,0.042950322279672694,86
1996-08-09,2004-02-06,344,735,0.06676385481796261,0.1435573669011932,61532,0.006180113464073316,-0.06699201979149637,87
1996-09-06,2004-03-05,348,739,0.06072000326665915,0.12733368606213552,62187,0.0052401647515046635,0.00792893437835763,88
1996-10-04,2004-04-02,352,743,0.05052872576152824,0.10915831170013075,63942,0.004021387132769712,-0.02080771181341547,89
1996-11-29,2004-05-28,360,751,0.04925092077367957,0.0677984396838801,65628,0.0027813898617347105,0.0888406823216319,90
1996-11-01,2004-04-30,356,747,0.04107357898811762,0.08861456071648505,64513,0.0034200761877124257,-0.056749689337844536,91
1996-12-27,2004-06-25,364,755,0.02310248021912741,0.045394748939337155,66320,0.002340657306976693,0.009278065694919228,92
1997-05-16,2004-11-12,384,775,0.01498026109387824,-0.09283819090854709,69855,0.0009420855947848353,0.07325265567851774,93
1997-12-26,2005-06-24,416,807,0.014414738364694571,-0.26683888416777735,72266,0.00043888488578789763,0.07130564327334403,94
1997-08-08,2005-02-04,396,787,0.0113207569513116,-0.16152845053368178,70867,0.0006832698147625901,0.05540806258072346,95
1997-01-24,2004-07-23,368,759,0.009506901302060493,0.01689466425421672,66713,0.0020245763347796104,0.005978503352450522,96
1998-02-20,2005-08-19,424,815,0.008353138252179646,-0.30629105054240363,72836,0.0003740108879856207,0.04111117220692339,97
1997-02-21,2004-08-20,372,763,0.00810548107241502,-0.01378321906027419,67046,0.00177908002299737,0.0374140153218297,98
1997-10-31,2005-04-29,408,799,0.003708826216823142,-0.22555417621278034,71714,0.0005248909983145538,0.01762557183706524,99
1997-03-21,2004-09-17,376,767,0.0005433765326215549,-0.03981802289723776,67411,0.0015525043789187283,-0.007039020923202427,100
1998-05-15,2005-11-11,436,827,0.0005063637147190022,-0.34028220491022065,73252,0.00035059240921233415,0.0019182818574734264,101
1997-04-18,2004-10-15,380,771,0.00042385894410033794,-0.0692150574367695,68585,0.0012110255545723942,-0.09481798768087145,102
1997-06-13,2004-12-10,388,779,0.0002882127356617319,-0.12150496830690898,70238,0.0008234649590335197,-0.07034790523780758,103
1997-07-11,2005-01-07,392,783,0.0002603843265298206,-0.14059077385978122,70580,0.0007439552186566304,-0.025252758817476368,104
